observationID,phylum,class,order,family,genus,specificEpithet,sex,measurementType,measurementValue,measurementUnit,temperature,respiratoryQuotient,sampleSizeValue,comments,reference,inTextReference,publicationYear,fullReference,measurementMethod,metadataComment
96,Chordata,Mammalia,Diprotodontia,Petauridae,Petaurus,australis,,brain size,5.71,ml,,,6,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
97,Chordata,Mammalia,Diprotodontia,Petauridae,Dactylonax,trivirgata,,brain size,5.8300000000000001,ml,,,12,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
98,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirops,archeri,,brain size,5.8700000000000001,ml,,,6,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
99,Chordata,Mammalia,Diprotodontia,Phalangeridae,Phalanger,lullulae,,brain size,6.0899999999999999,ml,,,4,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
100,Chordata,Mammalia,Diprotodontia,Potoroidae,Potorous,platyops,,brain size,6.2999999999999998,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
101,Chordata,Mammalia,Diprotodontia,Petauridae,Dactylonax,palpator,,brain size,6.9100000000000001,ml,,,7,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
102,Chordata,Mammalia,Diprotodontia,Macropodidae,Lagostrophus,fasciatus,,brain size,7,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
103,Chordata,Mammalia,Diprotodontia,Phalangeridae,Phalanger,ornatus,,brain size,7.0199999999999996,ml,,,5,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
104,Chordata,Mammalia,Diprotodontia,Phalangeridae,Phalanger,orientalis,,brain size,7.3700000000000001,ml,,,21,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
105,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Pseudochirops,cupreus,,brain size,7.54,ml,,,5,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
106,Chordata,Mammalia,Diprotodontia,Macropodidae,Lagorchestes,hirsutus,,brain size,7.7699999999999996,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
107,Chordata,Mammalia,Diprotodontia,Phalangeridae,Phalanger,mimicus,,brain size,8.9000000000000004,ml,,,12,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
108,Chordata,Mammalia,Diprotodontia,Phalangeridae,Phalanger,carmelitae,,brain size,8.4900000000000002,ml,,,8,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
109,Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,tropica,,brain size,8.9199999999999999,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
110,Chordata,Mammalia,Diprotodontia,Potoroidae,Potorous,tridactylus,,brain size,9.5299999999999994,ml,,,12,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
111,Chordata,Mammalia,Diprotodontia,Phalangeridae,Phalanger,vestitus,,brain size,9.5399999999999991,ml,,,10,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
112,Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,penicillata,,brain size,9.5600000000000005,ml,,,9,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
113,Chordata,Mammalia,Diprotodontia,Phalangeridae,Phalanger,sericeus,,brain size,9.9600000000000009,ml,,,10,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
114,Chordata,Mammalia,Diprotodontia,Phalangeridae,Wyulda,squamicaudata,,brain size,10.1,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
115,Chordata,Mammalia,Diprotodontia,Macropodidae,Onychogalea,lunata,,brain size,10.199999999999999,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
116,Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,lesueur,,brain size,10.5,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
117,Chordata,Mammalia,Diprotodontia,Macropodidae,Petrogale,concinna,,brain size,11,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
118,Chordata,Mammalia,Diprotodontia,Phalangeridae,Trichosurus,vulpecula,,brain size,11,ml,,,16,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
119,Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,gaimardi,,brain size,11.699999999999999,ml,,,5,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
120,Chordata,Mammalia,Diprotodontia,Macropodidae,Dorcopsulus,vanheurni,,brain size,11.800000000000001,ml,,,5,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
121,Chordata,Mammalia,Diprotodontia,Phalangeridae,Trichosurus,caninus,,brain size,11.800000000000001,ml,,,6,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
122,Chordata,Mammalia,Diprotodontia,Potoroidae,Aepyprymnus,rufescens,,brain size,12.300000000000001,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
123,Chordata,Mammalia,Diprotodontia,Macropodidae,Lagorchestes,leporides,,brain size,12.6,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
124,Chordata,Mammalia,Diprotodontia,Phalangeridae,Phalanger,gymnotis,,brain size,13,ml,,,8,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
125,Chordata,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,maculatus,,brain size,13.4,ml,,,8,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
126,Chordata,Mammalia,Diprotodontia,Macropodidae,Dorcopsulus,macleayi,,brain size,13.5,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
127,Chordata,Mammalia,Diprotodontia,Macropodidae,Setonix,brachyurus,,brain size,13.9,ml,,,11,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
128,Chordata,Mammalia,Diprotodontia,Macropodidae,Lagorchestes,conspicillatus,,brain size,14,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
129,Chordata,Mammalia,Diprotodontia,Macropodidae,Onychogalea,fraenata,,brain size,14.699999999999999,ml,,,5,"checked, values correct",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
130,Chordata,Mammalia,Diprotodontia,Macropodidae,Petrogale,brachyotis,,brain size,15,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
131,Chordata,Mammalia,Diprotodontia,Macropodidae,Dorcopsis,atrata,,brain size,16.699999999999999,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
132,Chordata,Mammalia,Diprotodontia,Macropodidae,Onychogalea,unguifera,,brain size,16.699999999999999,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
133,Chordata,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus,rufoniger,,brain size,16.800000000000001,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
134,Chordata,Mammalia,Diprotodontia,Macropodidae,Petrogale,mareeba,,brain size,17,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
135,Chordata,Mammalia,Diprotodontia,Macropodidae,Petrogale,inornata,,brain size,17,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
136,Chordata,Mammalia,Diprotodontia,Macropodidae,Thylogale,brunii,,brain size,17.5,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
137,Chordata,Mammalia,Diprotodontia,Macropodidae,Petrogale,assimilis,,brain size,17.5,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
138,Chordata,Mammalia,Diprotodontia,Macropodidae,Thylogale,stigmatica,,brain size,17.800000000000001,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
139,Chordata,Mammalia,Diprotodontia,Macropodidae,Petrogale,godmani,,brain size,18,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
140,Chordata,Mammalia,Diprotodontia,Macropodidae,Thylogale,browni,,brain size,18.300000000000001,ml,,,9,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
141,Chordata,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,bennettianus,,brain size,18.5,ml,,,4,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
142,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,parma,,brain size,18.699999999999999,ml,,,6,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
143,Chordata,Mammalia,Diprotodontia,Macropodidae,Petrogale,lateralis,,brain size,19.199999999999999,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
144,Chordata,Mammalia,Diprotodontia,Macropodidae,Thylogale,thetis,,brain size,19.199999999999999,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
145,Chordata,Mammalia,Diprotodontia,Phascolarctidae,Phascolarctos,cinereus,,brain size,20.199999999999999,ml,,,20,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
146,Chordata,Mammalia,Diprotodontia,Macropodidae,Dorcopsis,muelleri,,brain size,20.399999999999999,ml,,,4,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
147,Chordata,Mammalia,Diprotodontia,Macropodidae,Dorcopsis,luctuosa,,brain size,20.600000000000001,ml,,,4,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
148,Chordata,Mammalia,Diprotodontia,Macropodidae,Petrogale,herberti,,brain size,21.199999999999999,ml,,,5,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
149,Chordata,Mammalia,Diprotodontia,Macropodidae,Petrogale,persephone,,brain size,21.5,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
150,Chordata,Mammalia,Diprotodontia,Macropodidae,Thylogale,billardieri,,brain size,22.100000000000001,ml,,,7,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
151,Chordata,Mammalia,Diprotodontia,Macropodidae,Dorcopsis,hageni,,brain size,22.5,ml,,,5,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
152,Chordata,Mammalia,Diprotodontia,Macropodidae,Petrogale,xanthopus,,brain size,23,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
153,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,eugenii,,brain size,23.699999999999999,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
154,Chordata,Mammalia,Diprotodontia,Macropodidae,Petrogale,penicillata,,brain size,23.899999999999999,ml,,,10,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
155,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,irma,,brain size,24.699999999999999,ml,,,5,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
156,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,greyi,,brain size,25,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
157,Chordata,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,lumholtzi,,brain size,26.199999999999999,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
158,Chordata,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,ursinus,,brain size,26.300000000000001,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
159,Chordata,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,matschiei,,brain size,27.5,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
160,Chordata,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,goodfellowi,,brain size,28.399999999999999,ml,,,7,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
161,Chordata,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,spadix,,brain size,28.5,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
162,Chordata,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,scottae,,brain size,29.199999999999999,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
163,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,dorsalis,,brain size,29.199999999999999,ml,,,6,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
164,Chordata,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,inustus,,brain size,30.100000000000001,ml,,,5,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
165,Chordata,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,dorianus,,brain size,32.299999999999997,ml,,,7,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
166,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,bicolor,,brain size,32.899999999999999,ml,,,6,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
167,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,agilis,,brain size,33.299999999999997,ml,,,10,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
168,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,rufogriseus,,brain size,36,ml,,,14,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
169,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,parryi,,brain size,41.299999999999997,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
170,Chordata,Mammalia,Diprotodontia,Vombatidae,Lasiorhinus,latifrons,,brain size,55.5,ml,,,9,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
171,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,antilopinus,,brain size,56.799999999999997,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
172,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,fuliginosus,,brain size,58,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
173,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,robustus,,brain size,59,ml,,,6,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
174,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,ursinus,,brain size,59,ml,,,18,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
175,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,rufus,,brain size,62.399999999999999,ml,,,8,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
176,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,giganteus,,brain size,69.799999999999997,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
177,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,gliroides,,brain size,0.81000000000000005,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
178,Chordata,Mammalia,Notoryctemorphia,Notoryctidae,Notoryctes,caurinus,,brain size,0.78000000000000003,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
179,Chordata,Mammalia,Paucituberculata,Caenolestidae,Rhyncholestes,raphanurus,,brain size,0.65000000000000002,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
180,Chordata,Mammalia,Paucituberculata,Caenolestidae,Caenolestes,fuliginosus,,brain size,0.68000000000000005,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
181,Chordata,Mammalia,Peramelemorphia,Chaeropodidae,Chaeropus,ecaudatus,,brain size,2.3999999999999999,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
182,Chordata,Mammalia,Peramelemorphia,Peramelidae,Perameles,bougainville,,brain size,3.21,ml,,,7,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
183,Chordata,Mammalia,Peramelemorphia,Peramelidae,Echymipera,kalubu,,brain size,3.6699999999999999,ml,,,18,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
184,Chordata,Mammalia,Peramelemorphia,Peramelidae,Echymipera,rufescens,,brain size,3.73,ml,,,12,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
185,Chordata,Mammalia,Peramelemorphia,Peramelidae,Microperoryctes,longicauda,,brain size,3.8100000000000001,ml,,,14,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
186,Chordata,Mammalia,Peramelemorphia,Thylacomyidae,Macrotis,leucura,,brain size,4.2999999999999998,ml,,,1,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
187,Chordata,Mammalia,Peramelemorphia,Peramelidae,Isoodon,macrourus,,brain size,4.4199999999999999,ml,,,34,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
188,Chordata,Mammalia,Peramelemorphia,Peramelidae,Echymipera,clara,,brain size,4.4800000000000004,ml,,,8,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
189,Chordata,Mammalia,Peramelemorphia,Peramelidae,Perameles,gunnii,,brain size,4.5,ml,,,3,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
190,Chordata,Mammalia,Peramelemorphia,Peramelidae,Perameles,nasuta,,brain size,4.96,ml,,,12,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
191,Chordata,Mammalia,Peramelemorphia,Peramelidae,Peroryctes,raffrayana,,brain size,6.3300000000000001,ml,,,9,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
192,Chordata,Mammalia,Peramelemorphia,Thylacomyidae,Macrotis,lagotis,,brain size,6.5700000000000003,ml,,,11,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
193,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus,wilhelmina,,brain size,0.78000000000000003,ml,,,2,,215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199",skull filling
